"행정구역별","품목별","항목","단위","2013 년",
"전  국","농업용 기계 부품","완제품 연말재고액[백만원]","백만원","50836",
"전  국","레이저 가공기","사업체수[개]","개","33",
"전  국","레이저 가공기","생산액[백만원]","백만원","318278",
"전  국","레이저 가공기","출하금액[백만원]","백만원","309400",
"전  국","레이저 가공기","완제품 연말재고액[백만원]","백만원","14502",
"전  국","방전가공기","사업체수[개]","개","10",
"전  국","방전가공기","생산액[백만원]","백만원","59784",
"전  국","방전가공기","출하금액[백만원]","백만원","61304",
"전  국","방전가공기","완제품 연말재고액[백만원]","백만원","2847",
"전  국","기타 전자응용 공작기계","사업체수[개]","개","19",
"전  국","기타 전자응용 공작기계","생산액[백만원]","백만원","73031",
"전  국","기타 전자응용 공작기계","출하금액[백만원]","백만원","72657",
"전  국","기타 전자응용 공작기계","완제품 연말재고액[백만원]","백만원","1909",
"전  국","전자응용 가공 공작기계의 부품","사업체수[개]","개","17",
"전  국","전자응용 가공 공작기계의 부품","생산액[백만원]","백만원","73504",
"전  국","전자응용 가공 공작기계의 부품","출하금액[백만원]","백만원","72836",
"전  국","전자응용 가공 공작기계의 부품","완제품 연말재고액[백만원]","백만원","2229",
"전  국","머시닝 센터","사업체수[개]","개","28",
"전  국","머시닝 센터","생산액[백만원]","백만원","1063033",
"전  국","머시닝 센터","출하금액[백만원]","백만원","1071008",
"전  국","머시닝 센터","완제품 연말재고액[백만원]","백만원","27462",
"전  국","전용기","사업체수[개]","개","23",
"전  국","전용기","생산액[백만원]","백만원","581409",
"전  국","전용기","출하금액[백만원]","백만원","577944",
"전  국","전용기","완제품 연말재고액[백만원]","백만원","15880",
"전  국","수치제어식 선반","사업체수[개]","개","32",
"전  국","수치제어식 선반","생산액[백만원]","백만원","1492722",
"전  국","수치제어식 선반","출하금액[백만원]","백만원","1491655",
"전  국","수치제어식 선반","완제품 연말재고액[백만원]","백만원","62096",
"전  국","범용 선반","사업체수[개]","개","14",
"전  국","범용 선반","생산액[백만원]","백만원","77025",
"전  국","범용 선반","출하금액[백만원]","백만원","77722",
"전  국","범용 선반","완제품 연말재고액[백만원]","백만원","11471",
"전  국","드릴링기","사업체수[개]","개","7",
"전  국","드릴링기","생산액[백만원]","백만원","26649",
"전  국","드릴링기","출하금액[백만원]","백만원","26349",
"전  국","드릴링기","완제품 연말재고액[백만원]","백만원","1147",
"전  국","보링기","사업체수[개]","개","4",
"전  국","보링기","생산액[백만원]","백만원","46489",
"전  국","보링기","출하금액[백만원]","백만원","46187",
"전  국","보링기","완제품 연말재고액[백만원]","백만원","3400",
"전  국","밀링기","사업체수[개]","개","20",
"전  국","밀링기","생산액[백만원]","백만원","115729",
"전  국","밀링기","출하금액[백만원]","백만원","113586",
"전  국","밀링기","완제품 연말재고액[백만원]","백만원","10520",
"전  국","탭핑기","사업체수[개]","개","9",
"전  국","탭핑기","생산액[백만원]","백만원","51644",
"전  국","탭핑기","출하금액[백만원]","백만원","51499",
"전  국","탭핑기","완제품 연말재고액[백만원]","백만원","5833",
"전  국","연삭기","사업체수[개]","개","24",
"전  국","연삭기","생산액[백만원]","백만원","78144",
"전  국","연삭기","출하금액[백만원]","백만원","76477",
"전  국","연삭기","완제품 연말재고액[백만원]","백만원","6010",
"전  국","기어절삭기","사업체수[개]","개","4",
"전  국","기어절삭기","생산액[백만원]","백만원","7717",
"전  국","기어절삭기","출하금액[백만원]","백만원","7541",
"전  국","기어절삭기","완제품 연말재고액[백만원]","백만원","702",
"전  국","톱기계(금속용)","사업체수[개]","개","8",
"전  국","톱기계(금속용)","생산액[백만원]","백만원","44606",
"전  국","톱기계(금속용)","출하금액[백만원]","백만원","44347",
"전  국","톱기계(금속용)","완제품 연말재고액[백만원]","백만원","1373",
"전  국","기타 금속절삭가공기계","사업체수[개]","개","28",
"전  국","기타 금속절삭가공기계","생산액[백만원]","백만원","97114",
"전  국","기타 금속절삭가공기계","출하금액[백만원]","백만원","97972",
"전  국","기타 금속절삭가공기계","완제품 연말재고액[백만원]","백만원","2000",
"전  국","금속절삭가공기계의 부품","사업체수[개]","개","61",
"전  국","금속절삭가공기계의 부품","생산액[백만원]","백만원","328822",
"전  국","금속절삭가공기계의 부품","출하금액[백만원]","백만원","330091",
"전  국","금속절삭가공기계의 부품","완제품 연말재고액[백만원]","백만원","11175",
"전  국","액압 프레스","사업체수[개]","개","9",
"전  국","액압 프레스","생산액[백만원]","백만원","46167",
"전  국","액압 프레스","출하금액[백만원]","백만원","45893",
"전  국","액압 프레스","완제품 연말재고액[백만원]","백만원","2857",
"전  국","기계 프레스","사업체수[개]","개","68",
"전  국","기계 프레스","생산액[백만원]","백만원","781559",
"전  국","기계 프레스","출하금액[백만원]","백만원","778919",
"전  국","기계 프레스","완제품 연말재고액[백만원]","백만원","28067",
"전  국","금속 절곡기","사업체수[개]","개","28",
"전  국","금속 절곡기","생산액[백만원]","백만원","201355",
"전  국","금속 절곡기","출하금액[백만원]","백만원","198248",
"전  국","금속 절곡기","완제품 연말재고액[백만원]","백만원","7153",
"전  국","금속 전단기","사업체수[개]","개","11",
"전  국","금속 전단기","생산액[백만원]","백만원","111745",
"전  국","금속 전단기","출하금액[백만원]","백만원","111519",
"전  국","금속 전단기","완제품 연말재고액[백만원]","백만원","325",
"전  국","펀칭기","사업체수[개]","개","9",
"전  국","펀칭기","생산액[백만원]","백만원","37887",
"전  국","펀칭기","출하금액[백만원]","백만원","37174",
"전  국","펀칭기","완제품 연말재고액[백만원]","백만원","1175",
"전  국","금속 단조기","사업체수[개]","개","5",
"전  국","금속 단조기","생산액[백만원]","백만원","20432",
"전  국","금속 단조기","출하금액[백만원]","백만원","20864",
"전  국","금속 단조기","완제품 연말재고액[백만원]","백만원","518",
"전  국","금속 인발기","사업체수[개]","개","3",
"전  국","금속 인발기","생산액[백만원]","백만원","9607",
"전  국","금속 인발기","출하금액[백만원]","백만원","9077",
"전  국","금속 인발기","완제품 연말재고액[백만원]","백만원","530",
"전  국","나사 전조기","사업체수[개]","개","5",
"전  국","나사 전조기","생산액[백만원]","백만원","84070",
"전  국","나사 전조기","출하금액[백만원]","백만원","81683",
"전  국","나사 전조기","완제품 연말재고액[백만원]","백만원","3655",
"전  국","금속선 가공기","사업체수[개]","개","11",
"전  국","금속선 가공기","생산액[백만원]","백만원","68775",
"전  국","금속선 가공기","출하금액[백만원]","백만원","67757",
"전  국","금속선 가공기","완제품 연말재고액[백만원]","백만원","1310",
"전  국","기타 금속성형기계","사업체수[개]","개","29",
"전  국","기타 금속성형기계","생산액[백만원]","백만원","107537",
"전  국","기타 금속성형기계","출하금액[백만원]","백만원","105645",
"전  국","기타 금속성형기계","완제품 연말재고액[백만원]","백만원","6224",
"전  국","금속성형기계의 부품","사업체수[개]","개","25",
"전  국","금속성형기계의 부품","생산액[백만원]","백만원","89412",
"전  국","금속성형기계의 부품","출하금액[백만원]","백만원","88922",
"전  국","금속성형기계의 부품","완제품 연말재고액[백만원]","백만원","3137",
"전  국","목공기계","사업체수[개]","개","7",
"전  국","목공기계","생산액[백만원]","백만원","33654",
"전  국","목공기계","출하금액[백만원]","백만원","33083",
"전  국","목공기계","완제품 연말재고액[백만원]","백만원","3162",
"전  국","기타 공작기계","사업체수[개]","개","77",
"전  국","기타 공작기계","생산액[백만원]","백만원","433897",
"전  국","기타 공작기계","출하금액[백만원]","백만원","429087",
"전  국","기타 공작기계","완제품 연말재고액[백만원]","백만원","17381",
"전  국","다이, 지그 및 공작기계 부착물","사업체수[개]","개","120",
"전  국","다이, 지그 및 공작기계 부착물","생산액[백만원]","백만원","698196",
"전  국","다이, 지그 및 공작기계 부착물","출하금액[백만원]","백만원","693495",
"전  국","다이, 지그 및 공작기계 부착물","완제품 연말재고액[백만원]","백만원","12762",
