"산업분류","항목","단위","2020 년",
"선박 구성 부분품 제조업","주요생산비[백만원]","백만원","2879777",
"선박 구성 부분품 제조업","부가가치[백만원]","백만원","3054549",
"선박 구성 부분품 제조업","유형자산(연말)[백만원]","백만원","3792107",
"오락 및 스포츠용 보트 건조업","사업체수[개]","개","5",
"오락 및 스포츠용 보트 건조업","종사자수[명]","명","88",
"오락 및 스포츠용 보트 건조업","급여총액[백만원]","백만원","2517",
"오락 및 스포츠용 보트 건조업","출하액[백만원]","백만원","13432",
"오락 및 스포츠용 보트 건조업","주요생산비[백만원]","백만원","6071",
"오락 및 스포츠용 보트 건조업","부가가치[백만원]","백만원","7191",
"오락 및 스포츠용 보트 건조업","유형자산(연말)[백만원]","백만원","14716",
"오락 및 스포츠용 보트 건조업","사업체수[개]","개","5",
"오락 및 스포츠용 보트 건조업","종사자수[명]","명","88",
"오락 및 스포츠용 보트 건조업","급여총액[백만원]","백만원","2517",
"오락 및 스포츠용 보트 건조업","출하액[백만원]","백만원","13432",
"오락 및 스포츠용 보트 건조업","주요생산비[백만원]","백만원","6071",
"오락 및 스포츠용 보트 건조업","부가가치[백만원]","백만원","7191",
"오락 및 스포츠용 보트 건조업","유형자산(연말)[백만원]","백만원","14716",
"철도장비 제조업","사업체수[개]","개","117",
"철도장비 제조업","종사자수[명]","명","7725",
"철도장비 제조업","급여총액[백만원]","백만원","352549",
"철도장비 제조업","출하액[백만원]","백만원","3498888",
"철도장비 제조업","주요생산비[백만원]","백만원","2293193",
"철도장비 제조업","부가가치[백만원]","백만원","1211311",
"철도장비 제조업","유형자산(연말)[백만원]","백만원","1300225",
"철도장비 제조업","사업체수[개]","개","117",
"철도장비 제조업","종사자수[명]","명","7725",
"철도장비 제조업","급여총액[백만원]","백만원","352549",
"철도장비 제조업","출하액[백만원]","백만원","3498888",
"철도장비 제조업","주요생산비[백만원]","백만원","2293193",
"철도장비 제조업","부가가치[백만원]","백만원","1211311",
"철도장비 제조업","유형자산(연말)[백만원]","백만원","1300225",
"기관차 및 기타 철도차량 제조업","사업체수[개]","개","7",
"기관차 및 기타 철도차량 제조업","종사자수[명]","명","3107",
"기관차 및 기타 철도차량 제조업","급여총액[백만원]","백만원","169008",
"기관차 및 기타 철도차량 제조업","출하액[백만원]","백만원","2327928",
"기관차 및 기타 철도차량 제조업","주요생산비[백만원]","백만원","1607459",
"기관차 및 기타 철도차량 제조업","부가가치[백만원]","백만원","716754",
"기관차 및 기타 철도차량 제조업","유형자산(연말)[백만원]","백만원","653984",
"철도차량 부품 및 관련 장치물 제조업","사업체수[개]","개","110",
"철도차량 부품 및 관련 장치물 제조업","종사자수[명]","명","4618",
"철도차량 부품 및 관련 장치물 제조업","급여총액[백만원]","백만원","183541",
"철도차량 부품 및 관련 장치물 제조업","출하액[백만원]","백만원","1170960",
"철도차량 부품 및 관련 장치물 제조업","주요생산비[백만원]","백만원","685734",
"철도차량 부품 및 관련 장치물 제조업","부가가치[백만원]","백만원","494557",
"철도차량 부품 및 관련 장치물 제조업","유형자산(연말)[백만원]","백만원","646241",
"항공기, 우주선 및 부품 제조업","사업체수[개]","개","153",
"항공기, 우주선 및 부품 제조업","종사자수[명]","명","15857",
"항공기, 우주선 및 부품 제조업","급여총액[백만원]","백만원","968266",
"항공기, 우주선 및 부품 제조업","출하액[백만원]","백만원","5344893",
"항공기, 우주선 및 부품 제조업","주요생산비[백만원]","백만원","2880986",
"항공기, 우주선 및 부품 제조업","부가가치[백만원]","백만원","2588644",
"항공기, 우주선 및 부품 제조업","유형자산(연말)[백만원]","백만원","3056225",
"항공기, 우주선 및 보조장치 제조업","사업체수[개]","개","17",
"항공기, 우주선 및 보조장치 제조업","종사자수[명]","명","5559",
"항공기, 우주선 및 보조장치 제조업","급여총액[백만원]","백만원","463132",
"항공기, 우주선 및 보조장치 제조업","출하액[백만원]","백만원","2845872",
"항공기, 우주선 및 보조장치 제조업","주요생산비[백만원]","백만원","1492422",
"항공기, 우주선 및 보조장치 제조업","부가가치[백만원]","백만원","1200523",
"항공기, 우주선 및 보조장치 제조업","유형자산(연말)[백만원]","백만원","787726",
"유인 항공기, 항공우주선 및 보조장치 제조업","사업체수[개]","개","6",
"유인 항공기, 항공우주선 및 보조장치 제조업","종사자수[명]","명","5218",
"유인 항공기, 항공우주선 및 보조장치 제조업","급여총액[백만원]","백만원","451114",
"유인 항공기, 항공우주선 및 보조장치 제조업","출하액[백만원]","백만원","2795629",
"유인 항공기, 항공우주선 및 보조장치 제조업","주요생산비[백만원]","백만원","1464116",
"유인 항공기, 항공우주선 및 보조장치 제조업","부가가치[백만원]","백만원","1180702",
"유인 항공기, 항공우주선 및 보조장치 제조업","유형자산(연말)[백만원]","백만원","767369",
"무인 항공기 및 무인 비행장치 제조업","사업체수[개]","개","11",
"무인 항공기 및 무인 비행장치 제조업","종사자수[명]","명","341",
"무인 항공기 및 무인 비행장치 제조업","급여총액[백만원]","백만원","12018",
"무인 항공기 및 무인 비행장치 제조업","출하액[백만원]","백만원","50243",
"무인 항공기 및 무인 비행장치 제조업","주요생산비[백만원]","백만원","28306",
"무인 항공기 및 무인 비행장치 제조업","부가가치[백만원]","백만원","19821",
"무인 항공기 및 무인 비행장치 제조업","유형자산(연말)[백만원]","백만원","20357",
"항공기용 엔진 및 부품 제조업","사업체수[개]","개","136",
"항공기용 엔진 및 부품 제조업","종사자수[명]","명","10298",
"항공기용 엔진 및 부품 제조업","급여총액[백만원]","백만원","505134",
"항공기용 엔진 및 부품 제조업","출하액[백만원]","백만원","2499021",
"항공기용 엔진 및 부품 제조업","주요생산비[백만원]","백만원","1388564",
"항공기용 엔진 및 부품 제조업","부가가치[백만원]","백만원","1388121",
"항공기용 엔진 및 부품 제조업","유형자산(연말)[백만원]","백만원","2268499",
"항공기용 엔진 제조업","사업체수[개]","개","2",
"항공기용 엔진 제조업","종사자수[명]","명","X",
"항공기용 엔진 제조업","급여총액[백만원]","백만원","X",
"항공기용 엔진 제조업","출하액[백만원]","백만원","X",
"항공기용 엔진 제조업","주요생산비[백만원]","백만원","X",
"항공기용 엔진 제조업","부가가치[백만원]","백만원","X",
"항공기용 엔진 제조업","유형자산(연말)[백만원]","백만원","X",
"항공기용 부품 제조업","사업체수[개]","개","134",
"항공기용 부품 제조업","종사자수[명]","명","X",
"항공기용 부품 제조업","급여총액[백만원]","백만원","X",
"항공기용 부품 제조업","출하액[백만원]","백만원","X",
"항공기용 부품 제조업","주요생산비[백만원]","백만원","X",
"항공기용 부품 제조업","부가가치[백만원]","백만원","X",
"항공기용 부품 제조업","유형자산(연말)[백만원]","백만원","X",
"그 외 기타 운송장비 제조업","사업체수[개]","개","76",
"그 외 기타 운송장비 제조업","종사자수[명]","명","3729",
"그 외 기타 운송장비 제조업","급여총액[백만원]","백만원","171028",
"그 외 기타 운송장비 제조업","출하액[백만원]","백만원","1626754",
"그 외 기타 운송장비 제조업","주요생산비[백만원]","백만원","1119525",
"그 외 기타 운송장비 제조업","부가가치[백만원]","백만원","485109",
"그 외 기타 운송장비 제조업","유형자산(연말)[백만원]","백만원","737113",
"전투용 차량 제조업","사업체수[개]","개","31",
"전투용 차량 제조업","종사자수[명]","명","2608",
"전투용 차량 제조업","급여총액[백만원]","백만원","135375",
"전투용 차량 제조업","출하액[백만원]","백만원","1397068",
"전투용 차량 제조업","주요생산비[백만원]","백만원","970403",
"전투용 차량 제조업","부가가치[백만원]","백만원","398885",
"전투용 차량 제조업","유형자산(연말)[백만원]","백만원","571847",
"전투용 차량 제조업","사업체수[개]","개","31",
"전투용 차량 제조업","종사자수[명]","명","2608",
"전투용 차량 제조업","급여총액[백만원]","백만원","135375",
"전투용 차량 제조업","출하액[백만원]","백만원","1397068",
"전투용 차량 제조업","주요생산비[백만원]","백만원","970403",
"전투용 차량 제조업","부가가치[백만원]","백만원","398885",
"전투용 차량 제조업","유형자산(연말)[백만원]","백만원","571847",
"모터사이클 제조업","사업체수[개]","개","16",
"모터사이클 제조업","종사자수[명]","명","478",
"모터사이클 제조업","급여총액[백만원]","백만원","12328",
"모터사이클 제조업","출하액[백만원]","백만원","84277",
"모터사이클 제조업","주요생산비[백만원]","백만원","59624",
"모터사이클 제조업","부가가치[백만원]","백만원","28036",
"모터사이클 제조업","유형자산(연말)[백만원]","백만원","112522",
"모터사이클 제조업","사업체수[개]","개","16",
"모터사이클 제조업","종사자수[명]","명","478",
"모터사이클 제조업","급여총액[백만원]","백만원","12328",
"모터사이클 제조업","출하액[백만원]","백만원","84277",
"모터사이클 제조업","주요생산비[백만원]","백만원","59624",
